Time (s)	1.000000e+04	dt_sampled - EXTRA_TIME	3.750000e+03
 i	 Vol	 Z	 Uavg	 Vavg	 Wavg	 Urms	 Vrms	 Wrms	 UVmean	 UWmean	 VWmean
215	1.440000e+05	2.687739e+02	7.839544e+00	1.633800e-01	5.768982e-04	9.158614e-02	8.997741e-02	6.866709e-02	-3.565398e-03	-2.331650e-03	1.260756e-03
217	1.440000e+05	2.712552e+02	7.844979e+00	1.597283e-01	-6.066005e-04	8.963943e-02	8.698177e-02	6.639061e-02	-3.393274e-03	-2.220729e-03	1.211678e-03
219	1.440000e+05	2.737511e+02	7.849495e+00	1.561427e-01	6.398464e-04	8.752887e-02	8.416080e-02	6.414142e-02	-3.271798e-03	-2.090710e-03	1.128154e-03
221	1.440000e+05	2.762305e+02	7.853983e+00	1.529156e-01	-6.734354e-04	8.467011e-02	8.172179e-02	6.195941e-02	-3.182446e-03	-1.985526e-03	1.081676e-03
223	1.440000e+05	2.787639e+02	7.858912e+00	1.497799e-01	7.092475e-04	8.109076e-02	7.956859e-02	5.980001e-02	-2.997115e-03	-1.857484e-03	9.958567e-04
225	1.440000e+05	2.812578e+02	7.863725e+00	1.463286e-01	-7.468153e-04	7.762169e-02	7.677863e-02	5.771053e-02	-2.746300e-03	-1.763212e-03	9.486930e-04
227	1.440000e+05	2.837469e+02	7.868884e+00	1.423501e-01	7.823563e-04	7.400440e-02	7.317812e-02	5.563775e-02	-2.474406e-03	-1.649685e-03	8.642783e-04
229	1.440000e+05	2.862289e+02	7.873978e+00	1.382030e-01	-8.249771e-04	7.090455e-02	6.910011e-02	5.361662e-02	-2.200612e-03	-1.563070e-03	8.182193e-04
231	1.440000e+05	2.887630e+02	7.878232e+00	1.341714e-01	8.632668e-04	6.796941e-02	6.532064e-02	5.148861e-02	-1.983723e-03	-1.455611e-03	7.359563e-04
233	1.440000e+05	2.912500e+02	7.882747e+00	1.304297e-01	-9.029792e-04	6.515656e-02	6.164977e-02	4.934934e-02	-1.813339e-03	-1.369552e-03	6.870299e-04
235	1.440000e+05	2.937323e+02	7.886175e+00	1.269082e-01	9.433507e-04	6.233991e-02	5.815604e-02	4.710270e-02	-1.641897e-03	-1.265730e-03	6.092462e-04
237	1.440000e+05	2.962174e+02	7.889307e+00	1.235993e-01	-9.877321e-04	6.040221e-02	5.469578e-02	4.485010e-02	-1.482466e-03	-1.185404e-03	5.630836e-04
239	1.440000e+05	2.987519e+02	7.892237e+00	1.203531e-01	1.030382e-03	5.788672e-02	5.131524e-02	4.255663e-02	-1.310227e-03	-1.085061e-03	4.891903e-04
241	1.440000e+05	3.012867e+02	7.894785e+00	1.170911e-01	-1.076696e-03	5.576671e-02	4.812919e-02	4.042824e-02	-1.130101e-03	-1.011482e-03	4.481029e-04
243	1.440000e+05	3.037741e+02	7.897676e+00	1.141360e-01	1.124471e-03	5.291706e-02	4.537391e-02	3.842378e-02	-9.652597e-04	-9.222070e-04	3.834481e-04
245	1.440000e+05	3.062499e+02	7.900630e+00	1.111842e-01	-1.172632e-03	5.102317e-02	4.265297e-02	3.666290e-02	-8.186465e-04	-8.600742e-04	3.464184e-04
247	1.440000e+05	3.087376e+02	7.903896e+00	1.086530e-01	1.227219e-03	4.858825e-02	4.015251e-02	3.508126e-02	-6.962176e-04	-7.812968e-04	2.915171e-04
249	1.440000e+05	3.112760e+02	7.906890e+00	1.062690e-01	-1.280199e-03	4.684337e-02	3.751739e-02	3.363127e-02	-5.953833e-04	-7.281047e-04	2.593956e-04
251	1.440000e+05	3.137657e+02	7.909205e+00	1.039592e-01	1.338190e-03	4.474743e-02	3.505108e-02	3.229040e-02	-5.058916e-04	-6.573198e-04	2.130439e-04
253	1.440000e+05	3.162361e+02	7.911512e+00	1.018054e-01	-1.397925e-03	4.211712e-02	3.266766e-02	3.094336e-02	-4.205040e-04	-6.111140e-04	1.874805e-04
255	1.440000e+05	3.187261e+02	7.913239e+00	9.981732e-02	1.459939e-03	3.933027e-02	3.033031e-02	2.963326e-02	-3.378874e-04	-5.487642e-04	1.499339e-04
257	1.440000e+05	3.212739e+02	7.915502e+00	9.799137e-02	-1.528351e-03	3.463690e-02	2.799130e-02	2.830046e-02	-2.634430e-04	-5.092809e-04	1.298024e-04
259	1.440000e+05	3.237657e+02	7.917058e+00	9.632754e-02	1.595641e-03	3.369470e-02	2.595666e-02	2.703563e-02	-1.995576e-04	-4.533361e-04	9.904170e-05
261	1.440000e+05	3.262309e+02	7.919160e+00	9.495387e-02	-1.670477e-03	3.045552e-02	2.404335e-02	2.578792e-02	-1.528143e-04	-4.178011e-04	8.303796e-05
263	1.440000e+05	3.287231e+02	7.920450e+00	9.378675e-02	1.748009e-03	2.861520e-02	2.225387e-02	2.455974e-02	-1.087058e-04	-3.657287e-04	5.839512e-05
265	1.440000e+05	3.312625e+02	7.922652e+00	9.281640e-02	-1.830747e-03	3.093595e-02	2.065813e-02	2.331755e-02	-7.049122e-05	-3.307713e-04	4.766464e-05
267	1.440000e+05	3.337561e+02	7.923840e+00	9.204964e-02	1.918359e-03	3.457646e-02	1.914754e-02	2.213804e-02	-3.436272e-05	-2.848730e-04	2.835812e-05
269	1.440000e+05	3.362165e+02	7.925837e+00	9.123509e-02	-2.004669e-03	3.691997e-02	1.781030e-02	2.101485e-02	-3.960454e-06	-2.533415e-04	2.220680e-05
271	1.440000e+05	3.387108e+02	7.926673e+00	9.056042e-02	2.095951e-03	3.790890e-02	1.668606e-02	1.986446e-02	2.445049e-05	-2.136609e-04	1.124740e-05
273	1.440000e+05	3.412480e+02	7.927968e+00	8.985621e-02	-2.189444e-03	4.189943e-02	1.582380e-02	1.879960e-02	4.048190e-05	-1.898522e-04	9.810520e-06
275	1.440000e+05	3.437858e+02	7.928592e+00	8.946641e-02	2.283882e-03	4.296120e-02	1.501949e-02	1.761731e-02	5.076320e-05	-1.614385e-04	3.808180e-06
277	1.440000e+05	3.462827e+02	7.929821e+00	8.896674e-02	-2.387071e-03	4.901439e-02	1.420549e-02	1.664348e-02	5.173551e-05	-1.447680e-04	4.454842e-06
279	1.440000e+05	3.487373e+02	7.930285e+00	8.875894e-02	2.491937e-03	5.157455e-02	1.323549e-02	1.541915e-02	5.516184e-05	-1.212990e-04	1.718385e-06
281	1.440000e+05	3.512361e+02	7.931441e+00	8.836398e-02	-2.603724e-03	5.867247e-02	1.247570e-02	1.452866e-02	5.133168e-05	-1.064693e-04	3.414677e-06
283	1.440000e+05	3.537746e+02	7.931879e+00	8.825360e-02	2.717760e-03	5.730649e-02	1.173483e-02	1.327176e-02	5.219112e-05	-8.588300e-05	1.638181e-06
285	1.440000e+05	3.562735e+02	7.932819e+00	8.790001e-02	-2.834040e-03	6.564146e-02	1.127428e-02	1.256181e-02	4.902755e-05	-7.237113e-05	2.561424e-06
287	1.440000e+05	3.587234e+02	7.933034e+00	8.790872e-02	2.957220e-03	5.552939e-02	1.068425e-02	1.133622e-02	4.863783e-05	-5.666411e-05	1.492449e-06
289	1.440000e+05	3.612320e+02	7.935031e+00	8.771700e-02	-3.080715e-03	6.634934e-02	1.036594e-02	1.078831e-02	3.930540e-05	-4.502598e-05	2.983849e-06
291	1.440000e+05	3.637706e+02	7.935260e+00	8.787467e-02	3.212780e-03	5.290473e-02	9.811191e-03	9.623388e-03	3.467025e-05	-3.406964e-05	2.454461e-06
293	1.440000e+05	3.662710e+02	7.936013e+00	8.774669e-02	-3.340949e-03	6.306883e-02	9.581429e-03	9.244031e-03	3.342899e-05	-2.449203e-05	3.568723e-06
295	1.440000e+05	3.687170e+02	7.935896e+00	8.796177e-02	3.473934e-03	5.577519e-02	9.111803e-03	8.132581e-03	3.697867e-05	-1.926462e-05	2.403821e-06
297	1.440000e+05	3.712194e+02	7.936362e+00	8.776334e-02	-3.604056e-03	6.341317e-02	8.973680e-03	7.891500e-03	3.660720e-05	-1.291912e-05	2.894995e-06
299	1.440000e+05	3.737585e+02	7.936032e+00	8.798011e-02	3.736535e-03	5.466356e-02	8.569241e-03	6.834600e-03	3.768746e-05	-1.088715e-05	2.049416e-06
301	1.440000e+05	3.762604e+02	7.936967e+00	8.777466e-02	-3.869070e-03	6.548403e-02	8.479272e-03	6.727746e-03	3.937745e-05	-5.979421e-06	2.637671e-06
303	1.440000e+05	3.787031e+02	7.936152e+00	8.802006e-02	4.005543e-03	5.781803e-02	8.148680e-03	5.744638e-03	3.814878e-05	-6.713110e-06	2.029900e-06
305	1.440000e+05	3.812426e+02	7.937500e+00	8.772931e-02	-4.143885e-03	6.747811e-02	8.109536e-03	5.735329e-03	3.819218e-05	-2.276871e-06	2.386028e-06
307	1.440000e+05	3.837448e+02	7.936276e+00	8.798812e-02	4.282189e-03	5.831417e-02	7.841964e-03	4.857524e-03	3.777341e-05	-4.986544e-06	1.556716e-06
309	1.440000e+05	3.862851e+02	7.937851e+00	8.773010e-02	-4.422048e-03	6.601381e-02	7.792663e-03	4.916642e-03	3.642644e-05	-3.734480e-07	1.534964e-06
311	1.440000e+05	3.887885e+02	7.936299e+00	8.800623e-02	4.564263e-03	5.884280e-02	7.586775e-03	4.138842e-03	3.807058e-05	-4.039840e-06	1.070188e-06
313	1.440000e+05	3.912288e+02	7.937965e+00	8.766752e-02	-4.707586e-03	6.711850e-02	7.545775e-03	4.233292e-03	3.636244e-05	6.635562e-07	7.434181e-07
315	1.440000e+05	3.937322e+02	7.936169e+00	8.797362e-02	4.852450e-03	5.510132e-02	7.405193e-03	3.564008e-03	3.523549e-05	-3.512701e-06	5.805277e-07
317	1.440000e+05	3.962732e+02	7.937373e+00	8.771889e-02	-4.999488e-03	6.901514e-02	7.369779e-03	3.679697e-03	3.575832e-05	1.414154e-06	-4.100011e-08
319	1.440000e+05	3.987773e+02	7.936159e+00	8.811083e-02	5.147825e-03	5.232285e-02	7.269284e-03	3.107709e-03	3.180028e-05	-3.165672e-06	4.838378e-07
321	1.440000e+05	4.012227e+02	7.937743e+00	8.787302e-02	-5.301730e-03	6.079734e-02	7.267468e-03	3.232035e-03	3.081961e-05	2.249715e-06	-2.598875e-07
323	1.440000e+05	4.037263e+02	7.936183e+00	8.825896e-02	5.454156e-03	4.410727e-02	7.192428e-03	2.758672e-03	2.469330e-05	-3.239484e-06	5.367418e-07
325	1.440000e+05	4.062682e+02	7.937393e+00	8.803511e-02	-5.608580e-03	6.133221e-02	7.150645e-03	2.886120e-03	2.936894e-05	2.447869e-06	-4.224173e-07
327	1.440000e+05	4.087726e+02	7.936127e+00	8.830941e-02	5.765889e-03	4.955970e-02	7.096963e-03	2.523704e-03	2.164703e-05	-3.411616e-06	4.859307e-07
329	1.440000e+05	4.112087e+02	7.937353e+00	8.810587e-02	-5.924445e-03	5.299845e-02	7.097567e-03	2.616737e-03	2.402980e-05	2.732613e-06	-3.888916e-07
331	1.440000e+05	4.137135e+02	7.936086e+00	8.839931e-02	6.079955e-03	4.941611e-02	7.070092e-03	2.340737e-03	2.053224e-05	-3.426189e-06	5.496975e-07
333	1.440000e+05	4.162557e+02	7.936968e+00	8.808690e-02	-6.239456e-03	4.998826e-02	7.055395e-03	2.428391e-03	2.190793e-05	2.657484e-06	-5.176113e-07
335	1.440000e+05	4.187626e+02	7.936091e+00	8.837562e-02	6.397913e-03	4.975791e-02	7.016798e-03	2.197599e-03	2.065235e-05	-3.307838e-06	4.971726e-07
337	1.440000e+05	4.213039e+02	7.937285e+00	8.817232e-02	-6.560754e-03	5.189436e-02	6.971285e-03	2.282354e-03	2.073835e-05	2.450468e-06	-5.131627e-07
339	1.440000e+05	4.237330e+02	7.936051e+00	8.834723e-02	6.717113e-03	4.059852e-02	7.004564e-03	2.167192e-03	1.814585e-05	-3.558753e-06	6.284550e-07
341	1.440000e+05	4.262408e+02	7.937208e+00	8.806817e-02	-6.873916e-03	5.496319e-02	6.991748e-03	2.196168e-03	2.187922e-05	2.187754e-06	-7.229922e-07
343	1.440000e+05	4.287833e+02	7.936025e+00	8.833922e-02	7.037174e-03	4.495535e-02	7.046286e-03	2.089323e-03	1.804529e-05	-3.564376e-06	7.669580e-07
345	1.440000e+05	4.312928e+02	7.937285e+00	8.823037e-02	-7.211259e-03	5.630956e-02	7.003830e-03	2.142441e-03	2.090931e-05	2.246778e-06	-6.934110e-07
347	1.440000e+05	4.337201e+02	7.936016e+00	8.836602e-02	7.381415e-03	5.497402e-02	7.001230e-03	2.086521e-03	1.740084e-05	-3.670219e-06	6.766770e-07
349	1.440000e+05	4.362285e+02	7.938015e+00	8.806937e-02	-7.555400e-03	5.179384e-02	6.992827e-03	2.090349e-03	2.001183e-05	2.052725e-06	-7.184179e-07
351	1.440000e+05	4.387708e+02	7.936028e+00	8.824062e-02	7.726397e-03	5.685253e-02	7.026066e-03	2.272547e-03	1.940645e-05	-3.394697e-06	9.023419e-07
353	1.440000e+05	4.412881e+02	7.937502e+00	8.812410e-02	-7.899843e-03	5.616361e-02	6.974341e-03	2.176308e-03	2.051624e-05	1.762163e-06	-8.232510e-07
355	1.440000e+05	4.437123e+02	7.936017e+00	8.837230e-02	8.077068e-03	5.030560e-02	6.964518e-03	2.397539e-03	1.683726e-05	-3.369855e-06	1.162743e-06
357	1.440000e+05	4.462217e+02	7.937900e+00	8.813571e-02	-8.263004e-03	6.489433e-02	7.050370e-03	2.199505e-03	2.148817e-05	1.630086e-06	-7.894303e-07
359	1.440000e+05	4.487649e+02	7.936042e+00	8.835299e-02	8.442455e-03	5.715243e-02	7.034351e-03	2.530441e-03	1.843870e-05	-3.568279e-06	1.303089e-06
361	1.440000e+05	4.512774e+02	7.937898e+00	8.842719e-02	-8.629944e-03	7.102690e-02	7.009782e-03	2.297244e-03	2.103576e-05	1.411271e-06	-1.245447e-06
363	1.440000e+05	4.536982e+02	7.936055e+00	8.838096e-02	8.809280e-03	5.708830e-02	7.032598e-03	2.584199e-03	1.654056e-05	-3.553781e-06	1.281282e-06
365	1.440000e+05	4.562085e+02	7.938038e+00	8.837131e-02	-8.990884e-03	5.905230e-02	7.065614e-03	2.548035e-03	2.349431e-05	1.044622e-06	-1.773053e-06
367	1.440000e+05	4.587520e+02	7.936032e+00	8.855612e-02	9.187912e-03	6.094084e-02	7.004382e-03	2.629576e-03	1.679945e-05	-3.646937e-06	1.384571e-06
369	1.440000e+05	4.612955e+02	7.937710e+00	8.856519e-02	-9.395678e-03	6.115386e-02	7.126499e-03	2.736635e-03	2.320786e-05	7.591134e-07	-1.825085e-06
371	1.440000e+05	4.638066e+02	7.936048e+00	8.879633e-02	9.588110e-03	6.351113e-02	7.201619e-03	2.837442e-03	1.896194e-05	-3.846029e-06	1.548697e-06
373	1.440000e+05	4.662248e+02	7.937499e+00	8.854770e-02	-9.771906e-03	6.453629e-02	7.105114e-03	3.037585e-03	2.307927e-05	6.112007e-07	-1.794417e-06
375	1.440000e+05	4.687387e+02	7.936041e+00	8.915699e-02	9.958906e-03	5.513627e-02	7.146516e-03	3.324973e-03	1.547690e-05	-4.385536e-06	1.650693e-06
377	1.440000e+05	4.712799e+02	7.937170e+00	8.888545e-02	-1.013921e-02	6.474723e-02	7.018812e-03	3.463885e-03	1.916810e-05	4.374235e-07	-1.512174e-06
379	1.440000e+05	4.737907e+02	7.935985e+00	8.910213e-02	1.033080e-02	4.809240e-02	7.083784e-03	3.689379e-03	1.372527e-05	-4.432595e-06	2.278022e-06
381	1.440000e+05	4.762108e+02	7.936770e+00	8.868941e-02	-1.054003e-02	4.966829e-02	7.194516e-03	3.839216e-03	1.901930e-05	5.879270e-07	-2.010642e-07
383	1.440000e+05	4.787241e+02	7.935878e+00	8.909793e-02	1.074736e-02	5.988429e-02	7.130849e-03	3.737741e-03	1.342688e-05	-3.983832e-06	2.377335e-06
385	1.440000e+05	4.812759e+02	7.936428e+00	8.875522e-02	-1.096773e-02	5.748159e-02	7.350012e-03	4.191529e-03	2.057815e-05	5.231727e-07	-1.432904e-07
387	1.440000e+05	4.837899e+02	7.935551e+00	8.897257e-02	1.117187e-02	7.363514e-02	7.415340e-03	4.065675e-03	1.743227e-05	-3.753375e-06	2.661372e-06
389	1.440000e+05	4.862129e+02	7.936061e+00	8.906982e-02	-1.138719e-02	6.261881e-02	7.560093e-03	4.863864e-03	2.105573e-05	5.730982e-07	-2.120450e-06
391	1.440000e+05	4.887282e+02	7.935181e+00	8.898548e-02	1.159198e-02	6.871279e-02	7.596397e-03	4.711303e-03	1.891726e-05	-3.581712e-06	2.492885e-06
393	1.440000e+05	4.912500e+02	7.935886e+00	8.931108e-02	-1.179794e-02	6.075024e-02	7.701844e-03	5.869547e-03	2.433465e-05	6.148161e-07	-4.745041e-06
395	1.440000e+05	4.937638e+02	7.933441e+00	8.970062e-02	1.200338e-02	5.615197e-02	7.708530e-03	5.271505e-03	2.653428e-05	-2.922095e-06	1.247360e-06
397	1.440000e+05	4.961895e+02	7.935058e+00	8.984854e-02	-1.241808e-02	6.984022e-02	9.566924e-03	6.431925e-03	2.559336e-05	2.837616e-07	-5.311634e-06
399	1.440000e+05	4.987036e+02	7.931516e+00	9.060945e-02	1.296024e-02	6.977267e-02	8.014051e-03	4.293841e-03	2.999344e-05	-2.045430e-06	-6.606134e-07
