"velocity"
"Time Step" "vx etc.."
("TimeStep" "vx(point-04-000625)" "vx(point-04-080000)" "vx(point-14-080000)" "vy(point-04-000625)" "vy(point-04-080000)" "vy(point-14-080000)" "vz(point-04-000625)" "vz(point-04-080000)" "vz(point-14-080000)" "flow-time")
76764 -0.3557908 1.946819 2.036062 0.2330444 2.095662 2.254772 -0.1842959 -0.4847575 -0.1669908 9595.5
76765 -0.3561753 1.963602 2.09099 0.2313552 2.083552 2.265058 -0.1833822 -0.4771055 -0.1754595 9595.625
76766 -0.3565246 1.979986 2.141806 0.2297343 2.071589 2.271532 -0.1824784 -0.4663614 -0.1699775 9595.75
76767 -0.3568445 1.995726 2.179781 0.2281882 2.059995 2.276801 -0.1815532 -0.4526601 -0.15581 9595.875
76768 -0.3571336 2.010602 2.203684 0.2267238 2.049524 2.283888 -0.1806043 -0.4357128 -0.1348034 9596
76769 -0.3573787 2.025082 2.205939 0.2253506 2.040539 2.290977 -0.1796565 -0.4163131 -0.1061215 9596.125
76770 -0.357586 2.039461 2.197483 0.2240685 2.032922 2.29729 -0.1787146 -0.3927144 -0.06974003 9596.25
76771 -0.3577633 2.05368 2.184674 0.2228748 2.026425 2.30351 -0.1777675 -0.3676547 -0.02781299 9596.375
76772 -0.3579063 2.066855 2.167045 0.2217683 2.019973 2.310915 -0.1768253 -0.3457362 0.01663703 9596.5
76773 -0.358019 2.078014 2.142799 0.220747 2.012867 2.319402 -0.1758938 -0.3282153 0.06449908 9596.625
76774 -0.3581021 2.08837 2.117355 0.2198089 2.004334 2.329108 -0.1749773 -0.3176436 0.09906733 9596.75
76775 -0.3581596 2.09904 2.096303 0.2189527 1.993384 2.341819 -0.1740772 -0.3129044 0.1228351 9596.875
76776 -0.3582049 2.109411 2.079731 0.2181742 1.979905 2.35794 -0.1731933 -0.3096706 0.130408 9597
76777 -0.358248 2.119444 2.071692 0.2174691 1.963344 2.377906 -0.1722982 -0.3084332 0.1255833 9597.125
76778 -0.3582979 2.129159 2.06955 0.2168297 1.943398 2.400987 -0.1713952 -0.3104896 0.1080282 9597.25
76779 -0.3583593 2.13816 2.072361 0.2162489 1.919694 2.423837 -0.1705004 -0.3147831 0.08110189 9597.375
76780 -0.3584298 2.146881 2.079512 0.2157195 1.891502 2.442949 -0.1696181 -0.3210948 0.04701697 9597.5
76781 -0.3584997 2.155951 2.092345 0.2152422 1.859066 2.455899 -0.168754 -0.3290193 0.008559989 9597.625
76782 -0.3585646 2.165733 2.111195 0.2148128 1.823002 2.460558 -0.1679058 -0.3378678 -0.03136178 9597.75
76783 -0.3586264 2.174485 2.13571 0.2144342 1.784174 2.457733 -0.1670782 -0.3463238 -0.07013586 9597.875
76784 -0.3586919 2.181231 2.164195 0.2141039 1.743355 2.450147 -0.1662771 -0.3545018 -0.1087701 9598
76785 -0.3587556 2.185901 2.194533 0.2138152 1.701663 2.43715 -0.1655114 -0.3636578 -0.140277 9598.125
76786 -0.3588145 2.188395 2.224266 0.2135565 1.660535 2.418739 -0.1647804 -0.3743807 -0.1595004 9598.25
76787 -0.3588705 2.188478 2.251396 0.2133238 1.621171 2.396394 -0.1640797 -0.3866265 -0.1669265 9598.375
76788 -0.3589285 2.185954 2.274736 0.2131147 1.585017 2.371582 -0.1634008 -0.3997035 -0.168178 9598.5
76789 -0.3589914 2.180835 2.294612 0.212919 1.550929 2.345287 -0.1627435 -0.4127268 -0.1645664 9598.625
76790 -0.3590595 2.173171 2.311588 0.212731 1.518422 2.318617 -0.1621081 -0.4248216 -0.1586695 9598.75
76791 -0.3591341 2.162988 2.326466 0.2125439 1.487598 2.292595 -0.1615085 -0.4357624 -0.1527988 9598.875
76792 -0.3591324 2.15034 2.33995 0.2123546 1.458708 2.268094 -0.160953 -0.4456928 -0.1480843 9599
76793 -0.3589782 2.135524 2.352832 0.2121633 1.43208 2.243841 -0.1604411 -0.4548054 -0.1459944 9599.125
76794 -0.3586691 2.119419 2.366084 0.211972 1.407882 2.218693 -0.1599666 -0.4631397 -0.1463324 9599.25
76795 -0.3582259 2.102572 2.380458 0.2117826 1.386019 2.192188 -0.1595179 -0.4709861 -0.1485303 9599.375
76796 -0.3576725 2.08546 2.396381 0.2115959 1.366309 2.164106 -0.1590898 -0.4785083 -0.1518643 9599.5
76797 -0.3570403 2.068326 2.41409 0.2114079 1.348713 2.134139 -0.1586784 -0.4857967 -0.1556945 9599.625
76798 -0.3564851 2.051357 2.433061 0.2112116 1.332834 2.102581 -0.15828 -0.4925813 -0.1594861 9599.75
76799 -0.3560741 2.034875 2.453045 0.211004 1.318063 2.069482 -0.1579067 -0.4988004 -0.1629799 9599.875
76800 -0.3558195 2.019041 2.473167 0.2107823 1.303965 2.035042 -0.1575607 -0.5044946 -0.1655457 9600
76801 -0.3557093 2.004009 2.492527 0.2105456 1.290716 1.999425 -0.1572135 -0.5094916 -0.1661924 9600.125
76802 -0.3557247 1.98988 2.510612 0.2102876 1.278441 1.963439 -0.156844 -0.5140535 -0.1650707 9600.25
76803 -0.355847 1.976599 2.528271 0.2100058 1.267168 1.92878 -0.1564458 -0.518427 -0.1625683 9600.375
76804 -0.3560598 1.964171 2.540694 0.2096962 1.256828 1.896537 -0.1560182 -0.5225462 -0.1593474 9600.5
76805 -0.3563477 1.952714 2.549342 0.2093575 1.247331 1.867297 -0.1555656 -0.5261428 -0.1559995 9600.625
76806 -0.3566903 1.942346 2.554339 0.2089854 1.238446 1.841161 -0.1550935 -0.5291528 -0.1521147 9600.75
76807 -0.3570773 1.933126 2.555592 0.2085727 1.230116 1.818267 -0.1546065 -0.5315606 -0.1480393 9600.875
76808 -0.3575013 1.924678 2.555163 0.2081129 1.222275 1.798224 -0.1541127 -0.5335936 -0.1441241 9601
76809 -0.3579597 1.916773 2.553001 0.2076063 1.214869 1.779841 -0.1536232 -0.5355831 -0.140644 9601.125
76810 -0.3584537 1.909167 2.548938 0.2070557 1.207913 1.762227 -0.1531416 -0.5365472 -0.1379742 9601.25
76811 -0.3589842 1.901721 2.543566 0.2064543 1.201374 1.745354 -0.1526663 -0.5363417 -0.1362363 9601.375
76812 -0.3595489 1.894487 2.537186 0.2057998 1.195243 1.729478 -0.1521942 -0.5351138 -0.1357374 9601.5
76813 -0.3601522 1.887552 2.529795 0.2050925 1.18966 1.714393 -0.1517194 -0.5331319 -0.1377316 9601.625
76814 -0.3607976 1.881068 2.521363 0.2043331 1.18472 1.699862 -0.151237 -0.5307139 -0.1419501 9601.75
76815 -0.3614962 1.875061 2.511728 0.2035054 1.180323 1.685576 -0.1507424 -0.5272171 -0.147313 9601.875
76816 -0.3622542 1.869532 2.501172 0.2026 1.176473 1.671356 -0.1502449 -0.5224444 -0.153348 9602
76817 -0.3630681 1.864662 2.490231 0.2016136 1.17291 1.656838 -0.1497549 -0.5171353 -0.1600684 9602.125
76818 -0.3639284 1.860351 2.479375 0.2005473 1.169476 1.641516 -0.1492777 -0.5114926 -0.1674891 9602.25
76819 -0.3648578 1.856353 2.468857 0.1994024 1.166468 1.625456 -0.1488176 -0.5055779 -0.175634 9602.375
76820 -0.3658485 1.852444 2.458522 0.1981898 1.163782 1.609297 -0.1483723 -0.4994032 -0.1845474 9602.5
76821 -0.366863 1.848561 2.448387 0.1969261 1.161428 1.593327 -0.1479295 -0.4929256 -0.1942049 9602.625
76822 -0.3678873 1.845083 2.43916 0.1956187 1.159189 1.577925 -0.1474898 -0.4860981 -0.2045406 9602.75
76823 -0.3689157 1.842347 2.430866 0.1942679 1.156952 1.563534 -0.1470578 -0.4789253 -0.2156291 9602.875
76824 -0.3699486 1.840379 2.424186 0.1928661 1.154848 1.55053 -0.1466407 -0.471314 -0.2273044 9603
76825 -0.3709853 1.839126 2.419415 0.1914085 1.152868 1.538213 -0.1462447 -0.4632827 -0.2392062 9603.125
76826 -0.3720271 1.838338 2.415797 0.1898923 1.150801 1.528123 -0.1458735 -0.4547615 -0.2515238 9603.25
76827 -0.3730721 1.837904 2.412894 0.1883134 1.148541 1.520971 -0.1455192 -0.4457956 -0.2648328 9603.375
76828 -0.3741188 1.837768 2.410969 0.1866708 1.146275 1.516506 -0.1451695 -0.4364569 -0.2792435 9603.5
76829 -0.3751678 1.837864 2.410214 0.1849684 1.144023 1.516351 -0.1448186 -0.4268077 -0.2943713 9603.625
76830 -0.3762192 1.838169 2.410968 0.1832083 1.141844 1.519715 -0.1444641 -0.4169195 -0.3100179 9603.75
76831 -0.3772741 1.838688 2.412699 0.1813981 1.139792 1.525265 -0.1441053 -0.4068466 -0.3261912 9603.875
76832 -0.3783337 1.839424 2.414887 0.1795415 1.137897 1.532883 -0.143739 -0.3966556 -0.3424715 9604
76833 -0.3794003 1.84036 2.417525 0.1776403 1.136106 1.542801 -0.1433675 -0.3864371 -0.3583638 9604.125
76834 -0.3804789 1.841523 2.420525 0.1756988 1.134516 1.554886 -0.1429949 -0.3758664 -0.3737321 9604.25
76835 -0.3815611 1.842941 2.423433 0.1737219 1.133065 1.568742 -0.1426131 -0.3652389 -0.388287 9604.375
76836 -0.3826284 1.844656 2.426171 0.1717116 1.131686 1.58414 -0.1422123 -0.3548184 -0.4017596 9604.5
76837 -0.3836755 1.846671 2.428803 0.1696717 1.13041 1.600694 -0.1417889 -0.3445157 -0.4138782 9604.625
76838 -0.3846978 1.849105 2.431419 0.1676034 1.129508 1.617971 -0.1413435 -0.334196 -0.425541 9604.75
76839 -0.3856837 1.851754 2.433172 0.1655014 1.128765 1.635738 -0.1408771 -0.3237831 -0.4357424 9604.875
76840 -0.3866314 1.854572 2.434434 0.163358 1.127969 1.653972 -0.1404068 -0.3132725 -0.4425249 9605
76841 -0.3875372 1.857592 2.435666 0.1611864 1.127111 1.672325 -0.1399395 -0.3026109 -0.4452398 9605.125
76842 -0.3883992 1.860847 2.436532 0.1589992 1.126209 1.690523 -0.1394756 -0.2917568 -0.4438024 9605.25
76843 -0.3892242 1.864404 2.436447 0.1568098 1.125264 1.70866 -0.1390096 -0.2806726 -0.4394482 9605.375
76844 -0.3900176 1.868266 2.435874 0.1546265 1.12421 1.726887 -0.1385373 -0.2693414 -0.4329381 9605.5
76845 -0.3907826 1.87245 2.435236 0.1524533 1.123053 1.745524 -0.1380551 -0.2577695 -0.4242842 9605.625
76846 -0.3915202 1.876981 2.434218 0.1502945 1.121863 1.76482 -0.137559 -0.2459926 -0.4135866 9605.75
76847 -0.3922319 1.88184 2.432542 0.1481486 1.120643 1.784896 -0.1370419 -0.2340308 -0.4008731 9605.875
76848 -0.392919 1.887076 2.429892 0.1460107 1.119406 1.805747 -0.1364984 -0.2218936 -0.3860258 9606
76849 -0.3935862 1.892551 2.426137 0.1438784 1.118163 1.827394 -0.1359278 -0.2095604 -0.3689553 9606.125
76850 -0.394239 1.898323 2.420868 0.1417561 1.116947 1.849644 -0.1353272 -0.1971672 -0.3499058 9606.25
76851 -0.3948871 1.904459 2.413987 0.1396453 1.115785 1.87249 -0.1346916 -0.1847895 -0.3292614 9606.375
76852 -0.3955295 1.910918 2.405482 0.137536 1.114771 1.895976 -0.1340142 -0.1726846 -0.3071576 9606.5
76853 -0.3961719 1.917648 2.395162 0.1354218 1.113944 1.92013 -0.1332878 -0.1606566 -0.2837813 9606.625
76854 -0.3968181 1.925202 2.38313 0.1333056 1.113361 1.944918 -0.1325073 -0.1486231 -0.2593904 9606.75
76855 -0.3974725 1.933135 2.369994 0.1311913 1.11329 1.970079 -0.1316689 -0.1367093 -0.2341342 9606.875
76856 -0.3981305 1.940757 2.356525 0.1290913 1.11352 1.995233 -0.1307748 -0.1250405 -0.2082867 9607
76857 -0.3987852 1.947827 2.342901 0.1270175 1.114092 2.020219 -0.1298274 -0.1136613 -0.1818525 9607.125
76858 -0.3994272 1.954253 2.329765 0.124979 1.115162 2.045285 -0.1288487 -0.1025449 -0.1549437 9607.25
76859 -0.4000446 1.960008 2.317627 0.1229767 1.116826 2.06898 -0.1278774 -0.09160274 -0.1279898 9607.375
76860 -0.4006365 1.964829 2.307423 0.1210138 1.119188 2.090197 -0.1269316 -0.08080859 -0.1014718 9607.5
76861 -0.4011995 1.969078 2.298824 0.1190996 1.122187 2.109216 -0.1260201 -0.0700667 -0.07567692 9607.625
76862 -0.4017332 1.97284 2.293611 0.1172402 1.125758 2.126149 -0.1251436 -0.0592537 -0.05075618 9607.75
76863 -0.4022362 1.975948 2.291665 0.1154361 1.130042 2.141564 -0.1242983 -0.04823167 -0.02726336 9607.875
76864 -0.4027136 1.978242 2.293601 0.1136912 1.135376 2.154882 -0.1234621 -0.03685791 -0.005437104 9608
76865 -0.4031699 1.979729 2.297389 0.1120077 1.141716 2.164239 -0.1226217 -0.02506761 0.01417881 9608.125
76866 -0.4036084 1.980375 2.301812 0.110386 1.149109 2.16978 -0.1217652 -0.01290052 0.03102388 9608.25
76867 -0.4040259 1.980194 2.306508 0.1088294 1.157519 2.171809 -0.1208775 -0.0003134143 0.04595156 9608.375
76868 -0.4044271 1.979143 2.312051 0.1073376 1.166857 2.169346 -0.1199345 0.0126872 0.05767578 9608.5
76869 -0.404814 1.977255 2.3183 0.1059117 1.177018 2.164799 -0.1189211 0.02613754 0.06674871 9608.625
76870 -0.4051889 1.974595 2.324874 0.1045515 1.187995 2.158785 -0.1178334 0.04001257 0.07242545 9608.75
76871 -0.4055533 1.971296 2.331594 0.1032526 1.199787 2.151292 -0.1166728 0.05423558 0.07505488 9608.875
76872 -0.4059088 1.967561 2.338462 0.1020085 1.212353 2.142186 -0.1154414 0.06869908 0.07609843 9609
76873 -0.4062539 1.963598 2.344642 0.1008205 1.225628 2.13126 -0.1141427 0.08337969 0.07618557 9609.125
76874 -0.4065912 1.95956 2.349707 0.09969326 1.239658 2.118483 -0.1127805 0.09828585 0.07519788 9609.25
76875 -0.4069202 1.955627 2.353515 0.09862634 1.254518 2.104022 -0.111357 0.1132391 0.07316456 9609.375
76876 -0.4072437 1.95209 2.356102 0.09763274 1.270311 2.088239 -0.1098752 0.128207 0.07030524 9609.5
76877 -0.4075601 1.948981 2.357628 0.09672126 1.287189 2.071364 -0.1083384 0.1434208 0.06685159 9609.625
76878 -0.4078659 1.946361 2.358788 0.09590114 1.305326 2.053306 -0.1067524 0.1572762 0.06301601 9609.75
76879 -0.4081579 1.944309 2.360359 0.09518199 1.324629 2.034095 -0.1051246 0.1679525 0.05933936 9609.875
76880 -0.4084341 1.942782 2.362833 0.09456682 1.344837 2.014009 -0.1034613 0.1745843 0.05480265 9610
76881 -0.408693 1.941914 2.366439 0.09405653 1.365945 1.993533 -0.1017682 0.1777684 0.05046676 9610.125
76882 -0.4089316 1.941509 2.371269 0.09364968 1.38778 1.973047 -0.1000462 0.1787358 0.04721435 9610.25
76883 -0.4091514 1.941228 2.377245 0.09334548 1.410413 1.953097 -0.09829625 0.1783554 0.04496147 9610.375
76884 -0.409352 1.94064 2.384278 0.09314447 1.433964 1.93418 -0.09652094 0.1768537 0.04372738 9610.5
76885 -0.4095291 1.939639 2.392163 0.0930425 1.458656 1.91707 -0.09472407 0.1742847 0.0427909 9610.625
76886 -0.4096863 1.938678 2.400427 0.09303807 1.484285 1.902282 -0.09290636 0.1703034 0.04234975 9610.75
76887 -0.4098283 1.937497 2.408592 0.0931315 1.510412 1.890168 -0.09106139 0.1648956 0.04319064 9610.875
76888 -0.4099565 1.936062 2.416294 0.09332619 1.536574 1.88078 -0.08919022 0.1579656 0.04418144 9611
76889 -0.4100737 1.93435 2.423674 0.09362228 1.562057 1.87433 -0.08729847 0.1494148 0.04525322 9611.125
76890 -0.4101801 1.932536 2.431019 0.0940216 1.587126 1.871689 -0.08538857 0.1387533 0.04638718 9611.25
76891 -0.4102749 1.930837 2.438143 0.09452084 1.610674 1.87217 -0.08346098 0.12619 0.04753812 9611.375
76892 -0.410353 1.929265 2.445416 0.09511535 1.630539 1.87445 -0.08151668 0.1117723 0.04900206 9611.5
76893 -0.4104159 1.928092 2.453027 0.09580247 1.646001 1.877562 -0.079557 0.09565543 0.05111944 9611.625
76894 -0.4104621 1.927807 2.461024 0.09658038 1.657086 1.879946 -0.07758272 0.07817371 0.05302577 9611.75
76895 -0.4104928 1.928632 2.468341 0.09744406 1.663223 1.881111 -0.07559274 0.05939773 0.05441499 9611.875
76896 -0.4105097 1.930201 2.476104 0.09839121 1.665199 1.881391 -0.0735898 0.03920379 0.05490609 9612
76897 -0.4105074 1.932388 2.485902 0.09942399 1.66326 1.880765 -0.07157701 0.0181605 0.05372732 9612.125
76898 -0.4104842 1.9353 2.497283 0.1005388 1.657016 1.8791 -0.069557 -0.003846149 0.05081925 9612.25
76899 -0.4104382 1.938906 2.508707 0.1017352 1.647379 1.877293 -0.06753362 -0.02690892 0.04654825 9612.375
76900 -0.4103688 1.942963 2.518604 0.1030122 1.634759 1.875446 -0.06550899 -0.051058 0.04174259 9612.5
76901 -0.4102772 1.947465 2.52415 0.1043707 1.619568 1.873397 -0.06348641 -0.07608495 0.0363853 9612.625
76902 -0.4101593 1.952338 2.525955 0.1058118 1.602361 1.872553 -0.06146656 -0.1020083 0.02839156 9612.75
76903 -0.4100129 1.957754 2.525603 0.1073382 1.583695 1.872341 -0.05944885 -0.1287378 0.01847904 9612.875
76904 -0.4098367 1.963865 2.523918 0.1089494 1.563684 1.872059 -0.05743412 -0.1560089 0.008187621 9613
76905 -0.4096279 1.970341 2.520862 0.1106454 1.542315 1.871582 -0.05543042 -0.1836187 -0.0007607812 9613.125
76906 -0.4093838 1.977392 2.51656 0.1124333 1.520122 1.870705 -0.05343815 -0.2111751 -0.007610517 9613.25
76907 -0.4090993 1.985068 2.510684 0.1143166 1.500098 1.869604 -0.05145692 -0.2378158 -0.01226328 9613.375
76908 -0.4087757 1.993542 2.502599 0.1162839 1.485007 1.868748 -0.04947821 -0.2643172 -0.01534977 9613.5
76909 -0.4084106 2.002666 2.492051 0.1183111 1.474934 1.870432 -0.04749506 -0.2892385 -0.01810623 9613.625
76910 -0.4080039 2.01328 2.478871 0.1203614 1.468529 1.874658 -0.0455044 -0.309684 -0.0201266 9613.75
76911 -0.4075515 2.026114 2.463569 0.1224068 1.465834 1.880936 -0.04350097 -0.3217776 -0.02160787 9613.875
76912 -0.4070529 2.041422 2.447023 0.1244308 1.465692 1.889117 -0.04147778 -0.3266548 -0.02246475 9614
76913 -0.4065084 2.059464 2.430296 0.1264256 1.465664 1.898748 -0.03942257 -0.3287045 -0.0219078 9614.125
76914 -0.4059219 2.079982 2.414137 0.1283851 1.466486 1.909715 -0.03732403 -0.3279831 -0.02105873 9614.25
76915 -0.4052964 2.102741 2.398888 0.1303023 1.467751 1.919602 -0.03517553 -0.3254671 -0.0201787 9614.375
76916 -0.4046293 2.128232 2.385626 0.1321782 1.468674 1.92672 -0.03297286 -0.321371 -0.01968039 9614.5
76917 -0.4039243 2.155738 2.376032 0.1340091 1.468856 1.931376 -0.03074696 -0.3153354 -0.01935537 9614.625
76918 -0.403173 2.18505 2.369849 0.1358459 1.467835 1.933494 -0.02854237 -0.3066495 -0.01940508 9614.75
76919 -0.4023814 2.21619 2.367076 0.1377033 1.465576 1.933034 -0.0263772 -0.2954595 -0.01917684 9614.875
76920 -0.4015426 2.248006 2.368409 0.1395873 1.462974 1.930473 -0.02425765 -0.2821233 -0.0186875 9615
76921 -0.4006521 2.279565 2.374061 0.1415011 1.461113 1.926071 -0.02218636 -0.2668208 -0.01808718 9615.125
76922 -0.3997105 2.30958 2.383551 0.1434471 1.460065 1.920372 -0.02015851 -0.2498908 -0.01708638 9615.25
76923 -0.3987017 2.337793 2.397375 0.1454277 1.459816 1.911999 -0.01816222 -0.2316116 -0.01518494 9615.375
76924 -0.3976077 2.362126 2.415167 0.1474425 1.460866 1.899394 -0.01618949 -0.2120631 -0.01254474 9615.5
76925 -0.3964231 2.381935 2.436305 0.1494908 1.463495 1.882715 -0.01423042 -0.1915778 -0.009313743 9615.625
76926 -0.3951439 2.395563 2.45902 0.1515791 1.467778 1.862206 -0.01227908 -0.1701404 -0.004320185 9615.75
76927 -0.3937693 2.40373 2.483405 0.1537055 1.473733 1.838078 -0.01033498 -0.1483506 0.001895352 9615.875
76928 -0.3922961 2.407622 2.507586 0.1558699 1.481654 1.814266 -0.008401178 -0.1267546 0.009067344 9616
76929 -0.3907196 2.407063 2.526776 0.158074 1.492213 1.790854 -0.006480905 -0.1056914 0.01719474 9616.125
76930 -0.3890349 2.401505 2.538997 0.1603197 1.505295 1.768555 -0.00458027 -0.08577609 0.02676244 9616.25
76931 -0.387227 2.391165 2.544822 0.1626051 1.52031 1.748417 -0.002702141 -0.06756409 0.03850517 9616.375
76932 -0.3852934 2.376967 2.544587 0.1649335 1.536697 1.730645 -0.0008467551 -0.05120002 0.05278613 9616.5
76933 -0.3832391 2.359704 2.538749 0.1673108 1.553549 1.715731 0.0009877487 -0.03638656 0.06941528 9616.625
76934 -0.3810692 2.338269 2.529073 0.1697447 1.569826 1.704252 0.002804376 -0.02385774 0.0876509 9616.75
76935 -0.378766 2.314463 2.515751 0.1722201 1.584971 1.696744 0.004606295 -0.01424647 0.1067701 9616.875
76936 -0.3763348 2.291507 2.497806 0.1747318 1.597996 1.692889 0.006398359 -0.008019237 0.1269584 9617
76937 -0.3737889 2.272811 2.47511 0.1772874 1.607857 1.692192 0.008185142 -0.005587599 0.1491639 9617.125
76938 -0.3711464 2.258376 2.448621 0.1798948 1.614535 1.694552 0.009967774 -0.006258591 0.1704803 9617.25
76939 -0.3684168 2.24821 2.419604 0.1825592 1.618293 1.700168 0.01174412 -0.008984401 0.1889713 9617.375
76940 -0.3655939 2.242465 2.388872 0.1852986 1.619869 1.710804 0.01351679 -0.01311469 0.2032663 9617.5
76941 -0.3626675 2.241607 2.356796 0.1881192 1.619266 1.722611 0.01528739 -0.01793601 0.2132843 9617.625
76942 -0.3596358 2.245604 2.324235 0.19102 1.616323 1.732734 0.01705627 -0.02309083 0.2191058 9617.75
76943 -0.3564829 2.253774 2.293488 0.1939934 1.6113 1.739808 0.01882126 -0.02731737 0.2186723 9617.875
76944 -0.3532177 2.265521 2.265573 0.197041 1.604475 1.74221 0.02057393 -0.03018027 0.2126686 9618
76945 -0.3498517 2.280473 2.241489 0.2001712 1.596464 1.735056 0.02230811 -0.03049478 0.2023751 9618.125
76946 -0.3463917 2.297962 2.218554 0.2033899 1.58774 1.720825 0.02403917 -0.02890075 0.1898814 9618.25
76947 -0.3428328 2.316844 2.194655 0.2067144 1.578453 1.702543 0.02578317 -0.02545497 0.1754216 9618.375
76948 -0.3391696 2.336734 2.173263 0.2101589 1.568763 1.681685 0.02755462 -0.02037976 0.1581767 9618.5
76949 -0.3353908 2.357273 2.155968 0.2137434 1.55851 1.658513 0.02936414 -0.0134809 0.1380034 9618.625
76950 -0.3314933 2.378246 2.142572 0.2174505 1.547482 1.631976 0.03121164 -0.005012159 0.1150785 9618.75
76951 -0.327467 2.399404 2.132233 0.2212782 1.535594 1.602561 0.03309919 0.004797744 0.08942465 9618.875
76952 -0.3232997 2.420345 2.12485 0.2252171 1.522567 1.570704 0.03503435 0.01561178 0.06027528 9619
76953 -0.3189754 2.440585 2.119978 0.2292569 1.508515 1.536954 0.03702611 0.02699166 0.02883894 9619.125
76954 -0.3144789 2.460063 2.116461 0.2333614 1.493308 1.501465 0.03907401 0.03843269 -0.004370592 9619.25
76955 -0.3098704 2.478039 2.115163 0.2375527 1.476838 1.465128 0.04116996 0.0493009 -0.03886713 9619.375
76956 -0.3051844 2.494618 2.116357 0.2418485 1.458672 1.428654 0.04330942 0.0590016 -0.07405326 9619.5
76957 -0.3004117 2.509461 2.119632 0.2462689 1.439746 1.392754 0.0454874 0.0671303 -0.1102916 9619.625
76958 -0.2955306 2.522662 2.123983 0.2508254 1.419864 1.357019 0.0477043 0.07361814 -0.1471982 9619.75
76959 -0.2905001 2.534969 2.129206 0.2555471 1.398272 1.321298 0.04998705 0.07828366 -0.1835448 9619.875
76960 -0.2852862 2.546984 2.135247 0.2604319 1.374802 1.28547 0.05234743 0.08109286 -0.2182988 9620
76961 -0.2798795 2.556384 2.141679 0.2654676 1.349319 1.249342 0.05477955 0.08259574 -0.2503965 9620.125
76962 -0.2742768 2.561692 2.148792 0.2706493 1.321945 1.213497 0.05727503 0.08323514 -0.2794206 9620.25
76963 -0.2684886 2.562991 2.157207 0.2759749 1.292638 1.178211 0.05982196 0.08316256 -0.3074834 9620.375
76964 -0.2625299 2.560787 2.166764 0.2814213 1.261896 1.143508 0.06240974 0.08233915 -0.3334784 9620.5
76965 -0.2564114 2.554599 2.176705 0.2869652 1.230165 1.109606 0.06503954 0.08060943 -0.3539504 9620.625
76966 -0.250135 2.543946 2.186683 0.2925781 1.197658 1.076256 0.06773079 0.07803165 -0.3673742 9620.75
76967 -0.2436977 2.530612 2.196994 0.2982483 1.163757 1.042973 0.07061636 0.07519524 -0.3741216 9620.875
76968 -0.2370864 2.51538 2.207511 0.3039685 1.129257 1.010541 0.07374968 0.07186734 -0.3753861 9621
76969 -0.2303062 2.498108 2.217395 0.3099044 1.094584 0.9794782 0.07713909 0.0675212 -0.3721406 9621.125
76970 -0.2233673 2.478639 2.22631 0.3160446 1.060378 0.9499856 0.08064988 0.06164393 -0.3622314 9621.25
76971 -0.216273 2.456678 2.23394 0.3223551 1.024297 0.9222138 0.08415388 0.05388467 -0.3493884 9621.375
76972 -0.2090137 2.43257 2.240093 0.3288256 0.9874815 0.8962517 0.08756901 0.04442691 -0.335153 9621.5
76973 -0.201588 2.407964 2.244821 0.3354566 0.952729 0.8700027 0.09083402 0.03356157 -0.320158 9621.625
76974 -0.1939152 2.383519 2.247111 0.3422161 0.9213501 0.8453739 0.09391218 0.02131819 -0.3036805 9621.75
76975 -0.1859281 2.359203 2.248156 0.3490632 0.8931994 0.8251174 0.09677996 0.007546965 -0.2854363 9621.875
76976 -0.1775528 2.335986 2.248018 0.3559769 0.8678144 0.8097929 0.09943758 -0.007586556 -0.2655502 9622
76977 -0.1686791 2.314982 2.246303 0.3629182 0.8448604 0.7987038 0.1019027 -0.02371519 -0.2441247 9622.125
76978 -0.1592682 2.296673 2.242967 0.3698533 0.8241155 0.792626 0.1041809 -0.04046748 -0.2216813 9622.25
76979 -0.1493063 2.281218 2.238429 0.3766904 0.8075709 0.7936153 0.1062572 -0.057708 -0.1985724 9622.375
76980 -0.1387441 2.268428 2.232565 0.3833762 0.7933468 0.7988279 0.108123 -0.0759785 -0.1751256 9622.5
76981 -0.1275831 2.258084 2.224698 0.3899471 0.7794686 0.8057998 0.1098435 -0.09527297 -0.1514782 9622.625
76982 -0.1158568 2.250143 2.214956 0.3964487 0.7647288 0.813942 0.1114315 -0.1154533 -0.1286296 9622.75
76983 -0.1035191 2.244459 2.204003 0.4028865 0.7491669 0.8230422 0.1128812 -0.1362553 -0.1074312 9622.875
76984 -0.09049834 2.240721 2.191849 0.4091338 0.7328866 0.8334897 0.1142149 -0.1576109 -0.08744674 9623
76985 -0.07671591 2.238543 2.178185 0.4150602 0.7159961 0.8455562 0.1154054 -0.180559 -0.06894893 9623.125
76986 -0.06209068 2.237586 2.162656 0.42084 0.6985896 0.859154 0.1161709 -0.2037987 -0.05228304 9623.25
76987 -0.04661595 2.237452 2.145574 0.4265501 0.6807627 0.8740434 0.1163515 -0.2262755 -0.03778524 9623.375
76988 -0.03032115 2.237879 2.127366 0.4321865 0.6622251 0.8900016 0.1160351 -0.2474577 -0.02551482 9623.5
76989 -0.01326606 2.238176 2.108085 0.4376027 0.6433616 0.9071091 0.1153133 -0.2670081 -0.01566216 9623.625
76990 0.004590721 2.237759 2.08814 0.4427076 0.624596 0.9253948 0.114194 -0.2852246 -0.008471956 9623.75
