Time (s)	9.600000e+03	dt_sampled - EXTRA_TIME	3.600000e+03
 i	 Vol	 Z	 Uavg	 Vavg	 Wavg	 Urms	 Vrms	 Wrms	 UVmean	 UWmean	 VWmean
81	1.380610e+05	1.012506e+02	5.183202e+00	-2.573774e-02	2.631460e-03	1.269514e+00	6.504344e-01	6.168861e-01	3.725688e-03	-2.963730e-01	1.590727e-03
82	5.938597e+03	1.037499e+02	5.390272e+00	-4.315296e-04	-4.233861e-02	1.349515e+00	6.501209e-01	6.082246e-01	-4.308142e-02	-3.060184e-01	2.481624e-03
83	1.380610e+05	1.037509e+02	5.261551e+00	-2.602718e-02	9.765615e-04	1.260640e+00	6.502363e-01	6.174458e-01	6.673529e-03	-2.952100e-01	1.742427e-03
84	5.938597e+03	1.062499e+02	5.461297e+00	-6.904465e-04	-4.470591e-02	1.333081e+00	6.487523e-01	6.084305e-01	-3.685935e-02	-3.003928e-01	-9.104937e-05
85	1.380610e+05	1.062515e+02	5.338993e+00	-2.643679e-02	2.605252e-03	1.252806e+00	6.486542e-01	6.178847e-01	9.814719e-03	-2.935618e-01	1.873377e-03
86	5.938597e+03	1.087498e+02	5.531772e+00	-9.374128e-04	-5.004556e-02	1.316616e+00	6.464325e-01	6.091927e-01	-2.992839e-02	-2.976744e-01	-1.556410e-03
87	1.380610e+05	1.087514e+02	5.414937e+00	-2.632546e-02	1.570395e-03	1.244959e+00	6.464402e-01	6.186072e-01	1.270084e-02	-2.923141e-01	1.949814e-03
88	5.938597e+03	1.112498e+02	5.603858e+00	-2.023492e-03	-5.255985e-02	1.302384e+00	6.455388e-01	6.098752e-01	-2.440211e-02	-2.932864e-01	-2.014247e-03
89	1.380610e+05	1.112511e+02	5.488719e+00	-2.519890e-02	2.727998e-03	1.237546e+00	6.460400e-01	6.193051e-01	1.502583e-02	-2.907893e-01	1.958732e-03
90	5.938597e+03	1.137499e+02	5.680439e+00	-1.179709e-03	-5.804629e-02	1.286700e+00	6.454297e-01	6.100757e-01	-1.544523e-02	-2.887603e-01	-1.202556e-03
91	1.380611e+05	1.137510e+02	5.560495e+00	-2.378369e-02	2.081037e-03	1.230552e+00	6.455479e-01	6.202539e-01	1.658053e-02	-2.896132e-01	1.936860e-03
92	5.938603e+03	1.162499e+02	5.758022e+00	1.385309e-03	-6.294501e-02	1.269712e+00	6.448413e-01	6.091897e-01	-3.267109e-03	-2.825488e-01	3.534654e-04
93	1.380610e+05	1.162507e+02	5.632777e+00	-2.255767e-02	3.036683e-03	1.223265e+00	6.438479e-01	6.209660e-01	1.774670e-02	-2.879612e-01	1.868027e-03
94	5.938597e+03	1.187499e+02	5.830554e+00	4.361439e-03	-6.783272e-02	1.255805e+00	6.418480e-01	6.087595e-01	8.775965e-03	-2.783406e-01	1.634254e-03
95	1.380608e+05	1.187507e+02	5.703211e+00	-2.084832e-02	2.630074e-03	1.216883e+00	6.408289e-01	6.215385e-01	1.731074e-02	-2.867425e-01	1.829533e-03
96	5.938597e+03	1.212498e+02	5.901329e+00	4.734764e-03	-6.771930e-02	1.244495e+00	6.367047e-01	6.085601e-01	2.077339e-02	-2.742535e-01	2.442707e-03
97	1.380609e+05	1.212507e+02	5.770648e+00	-2.049343e-02	3.132779e-03	1.211215e+00	6.377944e-01	6.213922e-01	1.673228e-02	-2.852784e-01	1.646793e-03
98	5.938597e+03	1.237499e+02	5.970885e+00	1.836603e-03	-6.770289e-02	1.232993e+00	6.329066e-01	6.070090e-01	3.121488e-02	-2.706670e-01	2.564583e-03
99	1.380609e+05	1.237505e+02	5.836847e+00	-2.144616e-02	2.715253e-03	1.204214e+00	6.349523e-01	6.208465e-01	1.742393e-02	-2.840601e-01	1.638097e-03
100	5.938596e+03	1.262499e+02	6.036123e+00	-9.580339e-04	-6.659891e-02	1.225675e+00	6.312961e-01	6.054816e-01	4.285264e-02	-2.671663e-01	2.196905e-03
101	1.380609e+05	1.262508e+02	5.901913e+00	-2.384591e-02	3.028210e-03	1.198231e+00	6.323637e-01	6.199261e-01	1.806972e-02	-2.828653e-01	1.484629e-03
102	5.938604e+03	1.287500e+02	6.099936e+00	-4.935709e-03	-6.489431e-02	1.219641e+00	6.301024e-01	6.047780e-01	5.188062e-02	-2.635576e-01	1.643152e-03
103	1.380610e+05	1.287507e+02	5.965404e+00	-2.610859e-02	2.629210e-03	1.191959e+00	6.308554e-01	6.194292e-01	1.811480e-02	-2.817260e-01	1.632668e-03
104	5.938596e+03	1.312499e+02	6.165856e+00	-1.037452e-02	-6.298220e-02	1.212317e+00	6.281872e-01	6.050060e-01	5.853978e-02	-2.603115e-01	-1.287460e-04
105	1.380610e+05	1.312504e+02	6.029006e+00	-2.858038e-02	2.822428e-03	1.185224e+00	6.298053e-01	6.187820e-01	1.850528e-02	-2.805410e-01	1.625141e-03
106	5.938596e+03	1.337498e+02	6.230175e+00	-1.621325e-02	-6.170813e-02	1.205233e+00	6.274394e-01	6.055213e-01	6.505101e-02	-2.582120e-01	-1.499374e-03
107	1.380610e+05	1.337502e+02	6.093629e+00	-3.050085e-02	2.533587e-03	1.178419e+00	6.287909e-01	6.178861e-01	1.981289e-02	-2.790585e-01	1.845081e-03
108	5.938596e+03	1.362499e+02	6.295800e+00	-2.063903e-02	-5.900591e-02	1.193746e+00	6.294060e-01	6.048659e-01	7.289280e-02	-2.570142e-01	-2.457487e-03
