"velocity"
"Time Step" "vx etc.."
("TimeStep" "vx(point-04-000625)" "vx(point-04-040000)" "vx(point-14-040000)" "vy(point-04-000625)" "vy(point-04-040000)" "vy(point-14-040000)" "vz(point-04-000625)" "vz(point-04-040000)" "vz(point-14-040000)" "flow-time")
65237 0.8198719 1.509053 2.289155 1.593256 0.9873543 1.728421 -0.1119874 0.01857719 0.007220736 8154.625
65238 0.8088461 1.51849 2.271708 1.600808 0.9893706 1.691296 -0.1061446 0.02924146 0.01817961 8154.75
65239 0.7989771 1.526965 2.255958 1.608907 0.9937007 1.652556 -0.09995339 0.04286848 0.03140284 8154.875
65240 0.7903382 1.534234 2.24332 1.617693 1.000336 1.61254 -0.09341056 0.05818842 0.04645749 8155
65241 0.7840399 1.539939 2.234293 1.627569 1.008354 1.570547 -0.08714848 0.07475355 0.06236668 8155.125
65242 0.7804981 1.543825 2.229441 1.636396 1.016631 1.525943 -0.08153574 0.09296267 0.07788218 8155.25
65243 0.7790827 1.545686 2.228556 1.642705 1.024476 1.4783 -0.07657335 0.1129509 0.09265795 8155.375
65244 0.7797432 1.544776 2.230883 1.645878 1.032342 1.427137 -0.07261715 0.1343151 0.106459 8155.5
65245 0.7824022 1.542356 2.236463 1.645176 1.04003 1.373248 -0.06951856 0.1566742 0.1200436 8155.625
65246 0.7873072 1.538776 2.245723 1.641195 1.046675 1.316844 -0.06781954 0.1797586 0.1332593 8155.75
65247 0.7944772 1.534346 2.257062 1.634947 1.052083 1.25918 -0.06758605 0.2031596 0.1457125 8155.875
65248 0.8039088 1.529262 2.269395 1.626408 1.056302 1.200829 -0.06850285 0.2266666 0.1604037 8156
65249 0.8153594 1.523652 2.281779 1.615507 1.059319 1.143101 -0.07071213 0.2505161 0.1745478 8156.125
65250 0.8285008 1.518631 2.29404 1.602088 1.061161 1.0884 -0.07416025 0.2741598 0.1860775 8156.25
65251 0.8430878 1.515057 2.305792 1.586443 1.061499 1.035252 -0.07851234 0.29621 0.1951497 8156.375
65252 0.8588337 1.513958 2.316591 1.568882 1.059455 0.9892568 -0.0836172 0.3160194 0.1988668 8156.5
65253 0.8753873 1.513703 2.326766 1.549601 1.055606 0.9524242 -0.08947127 0.3334411 0.200242 8156.625
65254 0.8924638 1.513806 2.335292 1.528715 1.050598 0.9228259 -0.0960574 0.3484131 0.2007446 8156.75
65255 0.909638 1.51463 2.341438 1.506231 1.044778 0.9015085 -0.1034128 0.3609532 0.2002649 8156.875
65256 0.9263107 1.516791 2.345376 1.482476 1.03804 0.8895695 -0.111445 0.3712361 0.198456 8157
65257 0.942329 1.520509 2.347922 1.457741 1.030141 0.8829206 -0.1197484 0.3794321 0.1956033 8157.125
65258 0.9573064 1.525741 2.349967 1.432126 1.020998 0.8807737 -0.1289861 0.3856631 0.1916282 8157.25
65259 0.9708204 1.532359 2.352028 1.406233 1.01081 0.8832816 -0.1382034 0.3899822 0.1864085 8157.375
65260 0.9825544 1.539933 2.354064 1.380587 0.9997531 0.8900045 -0.1461695 0.3932232 0.1801284 8157.5
65261 0.9922118 1.548223 2.356165 1.355369 0.9878483 0.9007623 -0.152465 0.3959254 0.1730062 8157.625
65262 0.9996906 1.557073 2.357735 1.330774 0.9751 0.9162357 -0.156969 0.3983647 0.1651581 8157.75
65263 1.005962 1.566381 2.358486 1.307025 0.9615809 0.9366006 -0.1586653 0.4006887 0.1567017 8157.875
65264 1.010185 1.575858 2.357193 1.284433 0.9473329 0.9617556 -0.1580821 0.4028301 0.1476566 8158
65265 1.011683 1.585323 2.353951 1.263265 0.9325139 0.9910721 -0.1573591 0.4051097 0.1379665 8158.125
65266 1.010742 1.594546 2.349683 1.243525 0.9173709 1.023753 -0.1556718 0.4076655 0.1277587 8158.25
65267 1.007947 1.603408 2.344095 1.225065 0.9021279 1.059906 -0.1524223 0.4106239 0.1171475 8158.375
65268 1.003855 1.611854 2.337161 1.207739 0.8868998 1.097941 -0.1482922 0.4139685 0.106187 8158.5
65269 0.9986846 1.619731 2.328285 1.191331 0.871503 1.136082 -0.1434499 0.4176199 0.09514198 8158.625
65270 0.9924533 1.626817 2.317319 1.176134 0.8563211 1.172621 -0.1377553 0.421462 0.08347487 8158.75
65271 0.9846047 1.633195 2.305487 1.162324 0.8419415 1.210962 -0.1311705 0.4254238 0.07053497 8158.875
65272 0.9755245 1.639054 2.293638 1.149702 0.8285281 1.243832 -0.1237408 0.4295345 0.05600806 8159
65273 0.9660284 1.64436 2.281291 1.138198 0.8163038 1.267455 -0.1155329 0.433792 0.03996526 8159.125
65274 0.9564549 1.64902 2.26933 1.128357 0.8053698 1.282369 -0.1066783 0.4380852 0.02274839 8159.25
65275 0.9469653 1.653707 2.258447 1.120022 0.7957193 1.286563 -0.09731957 0.4423547 0.004898654 8159.375
65276 0.9376158 1.658715 2.249325 1.113171 0.7876463 1.278076 -0.0875681 0.4465294 -0.01439606 8159.5
65277 0.9284588 1.663267 2.242432 1.107939 0.7813848 1.263661 -0.07761241 0.4505195 -0.03447238 8159.625
65278 0.9195083 1.666945 2.237869 1.10469 0.7765133 1.245588 -0.06764878 0.4542202 -0.05423012 8159.75
65279 0.91091 1.669072 2.234214 1.103147 0.7729148 1.222699 -0.0578215 0.4575756 -0.07316892 8159.875
65280 0.9024705 1.669856 2.231419 1.102889 0.7706733 1.194914 -0.04814453 0.4605859 -0.09097573 8160
65281 0.8949574 1.670367 2.22999 1.10377 0.7696826 1.164885 -0.0387754 0.4632576 -0.107142 8160.125
65282 0.8884796 1.670941 2.229749 1.105779 0.7697388 1.134127 -0.03013677 0.4654713 -0.1207186 8160.25
65283 0.8832847 1.671205 2.230769 1.109249 0.7707554 1.103411 -0.02202148 0.4671711 -0.1316381 8160.375
65284 0.8795553 1.670844 2.232985 1.114114 0.7726673 1.073648 -0.01423541 0.4682931 -0.1405431 8160.5
65285 0.8774862 1.669217 2.236244 1.120401 0.7753398 1.045531 -0.007975675 0.4685654 -0.1478488 8160.625
65286 0.8767759 1.666651 2.240268 1.128386 0.7786442 1.021241 -0.003421345 0.4681055 -0.1537394 8160.75
65287 0.8772249 1.663598 2.244717 1.137704 0.7824852 1.000806 -0.0004349702 0.467062 -0.1585194 8160.875
65288 0.8791674 1.660232 2.249295 1.147963 0.7867864 0.9832412 -0.0005566222 0.4653395 -0.1626066 8161
65289 0.8825149 1.65659 2.253611 1.159433 0.7915047 0.967989 -0.002835958 0.4627861 -0.1661892 8161.125
65290 0.887494 1.652485 2.257025 1.171554 0.7966816 0.954874 -0.006769739 0.4594386 -0.1702293 8161.25
65291 0.8942209 1.647629 2.258233 1.183351 0.8022459 0.9438065 -0.01248861 0.454897 -0.17413 8161.375
65292 0.9026711 1.641864 2.257596 1.193963 0.8082746 0.9346343 -0.01988292 0.4489162 -0.1777562 8161.5
65293 0.9127679 1.6352 2.25586 1.202889 0.8146367 0.9269727 -0.0286308 0.4415537 -0.1808183 8161.625
65294 0.9245189 1.627498 2.253561 1.209934 0.8211312 0.920558 -0.0378415 0.4330002 -0.1829272 8161.75
65295 0.9376101 1.618654 2.250653 1.214235 0.8277245 0.9149334 -0.04680554 0.4230835 -0.183811 8161.875
65296 0.9519503 1.608599 2.247231 1.216265 0.8345305 0.9098589 -0.05458935 0.4117295 -0.1834641 8162
65297 0.967429 1.597254 2.243026 1.216544 0.8413985 0.9048775 -0.06122924 0.398941 -0.1808949 8162.125
65298 0.9837896 1.584556 2.238086 1.215268 0.848941 0.8996904 -0.06645896 0.3847117 -0.1759536 8162.25
65299 1.000472 1.570462 2.232238 1.212393 0.8569479 0.894509 -0.06983761 0.36909 -0.16982 8162.375
65300 1.016859 1.555094 2.225557 1.207755 0.8653318 0.8887675 -0.07149698 0.3522862 -0.1626043 8162.5
65301 1.032427 1.5385 2.217793 1.201157 0.8741502 0.8821621 -0.07187114 0.3343802 -0.1539864 8162.625
65302 1.047342 1.520799 2.208565 1.193497 0.8833504 0.8767391 -0.07075346 0.3154564 -0.143004 8162.75
65303 1.061536 1.502072 2.197747 1.185482 0.8927194 0.873156 -0.06872591 0.2958005 -0.1294137 8162.875
65304 1.074799 1.482408 2.185163 1.177674 0.9017712 0.8713003 -0.06549732 0.2757771 -0.1129243 8163
65305 1.086812 1.462 2.170702 1.17051 0.9100874 0.8708442 -0.06080283 0.2556904 -0.09333047 8163.125
65306 1.097705 1.441263 2.154668 1.164741 0.9173885 0.8717571 -0.05442739 0.2358042 -0.07052509 8163.25
65307 1.107917 1.420158 2.136932 1.16112 0.9236454 0.8757902 -0.04682941 0.2162291 -0.04447892 8163.375
65308 1.117356 1.397907 2.117958 1.160252 0.9286954 0.8814883 -0.03818167 0.1959348 -0.01511767 8163.5
65309 1.125896 1.375046 2.097771 1.162575 0.9323589 0.8886598 -0.02866334 0.1748674 0.01786036 8163.625
65310 1.133472 1.352841 2.076354 1.168344 0.9342673 0.8976773 -0.01829463 0.1551227 0.05464368 8163.75
65311 1.140053 1.331797 2.053834 1.178225 0.9340467 0.9088157 -0.008012021 0.1374013 0.09508529 8163.875
65312 1.145932 1.311817 2.030784 1.192292 0.9317254 0.9224342 0.001598828 0.1219642 0.1387246 8164
65313 1.151095 1.292839 2.007615 1.210669 0.9273764 0.9389358 0.01085103 0.1087924 0.1849207 8164.125
65314 1.155573 1.275153 1.984547 1.231566 0.9211867 0.9584242 0.01918644 0.09810804 0.2329274 8164.25
65315 1.159283 1.258697 1.962204 1.254461 0.91339 0.9813467 0.02577863 0.08999757 0.2823138 8164.375
65316 1.162158 1.243364 1.940755 1.278741 0.9042376 1.007574 0.02984919 0.08303557 0.3325512 8164.5
65317 1.164195 1.229184 1.920252 1.303763 0.8939275 1.036971 0.03179741 0.07736234 0.3825922 8164.625
65318 1.1652 1.216703 1.900756 1.329096 0.8825394 1.069738 0.03230088 0.07279242 0.4315005 8164.75
65319 1.1652 1.205986 1.882899 1.353433 0.870212 1.105777 0.03117919 0.06977455 0.4777647 8164.875
65320 1.164591 1.196274 1.866836 1.375816 0.857029 1.145635 0.02819743 0.06890988 0.5215744 8165
65321 1.16354 1.187174 1.852847 1.396275 0.8428954 1.189219 0.02313909 0.07011275 0.5613304 8165.125
65322 1.161858 1.178569 1.840615 1.414504 0.8284507 1.235785 0.0165171 0.07259878 0.5933377 8165.25
65323 1.159189 1.170284 1.829812 1.430157 0.8138235 1.285353 0.009089853 0.07583538 0.6142884 8165.375
65324 1.155302 1.162153 1.820049 1.442569 0.7990764 1.33823 -0.0003546784 0.07961785 0.6259465 8165.5
65325 1.151186 1.154306 1.811388 1.451929 0.7844205 1.393951 -0.01206286 0.08381231 0.6246176 8165.625
65326 1.147544 1.146752 1.80441 1.458261 0.7700425 1.451101 -0.02574478 0.08835456 0.6146147 8165.75
65327 1.14518 1.139445 1.798113 1.461637 0.7560117 1.508201 -0.04116276 0.09317344 0.5986582 8165.875
65328 1.144394 1.132279 1.792728 1.463015 0.7423272 1.563457 -0.05689378 0.09817829 0.577492 8166
65329 1.145259 1.125173 1.789736 1.462924 0.7290208 1.61785 -0.07247447 0.1034097 0.5511504 8166.125
65330 1.148257 1.118078 1.788689 1.461976 0.7161222 1.667722 -0.08821619 0.1087795 0.5195432 8166.25
65331 1.153411 1.110966 1.789247 1.460656 0.7036851 1.709799 -0.1030657 0.1141926 0.4830739 8166.375
65332 1.160568 1.103784 1.79315 1.45968 0.6917284 1.744604 -0.1155856 0.1196338 0.4416789 8166.5
65333 1.169449 1.096515 1.800817 1.459704 0.6801924 1.769521 -0.1239843 0.1250693 0.3998178 8166.625
65334 1.179977 1.089194 1.813521 1.461316 0.6690211 1.78271 -0.1269522 0.1305564 0.3602066 8166.75
65335 1.191943 1.081854 1.83109 1.465389 0.6582096 1.789682 -0.1264303 0.1360772 0.3238673 8166.875
65336 1.205019 1.074545 1.852279 1.472476 0.6477526 1.790914 -0.1232355 0.1415774 0.2947887 8167
65337 1.218524 1.067301 1.879785 1.48267 0.6376355 1.787305 -0.1168509 0.1470271 0.271957 8167.125
65338 1.231917 1.060142 1.909118 1.495842 0.6278763 1.780632 -0.1066404 0.1524037 0.2562015 8167.25
65339 1.244842 1.053041 1.934205 1.51183 0.6184648 1.77096 -0.09463978 0.1577073 0.2472087 8167.375
65340 1.256509 1.045994 1.954612 1.53129 0.6093646 1.759154 -0.08164459 0.1629124 0.2433106 8167.5
65341 1.266245 1.039033 1.970563 1.55418 0.600548 1.746083 -0.06933302 0.1679893 0.2449443 8167.625
65342 1.273673 1.032256 1.983963 1.57897 0.5919551 1.732287 -0.05896783 0.1729082 0.2526625 8167.75
65343 1.278652 1.025725 1.995672 1.605249 0.5834097 1.718284 -0.05290051 0.1776642 0.265963 8167.875
65344 1.281283 1.019421 2.003833 1.632168 0.5748017 1.704694 -0.05005991 0.1821933 0.2834927 8168
65345 1.281506 1.013106 2.007178 1.658676 0.5665051 1.691405 -0.04995575 0.1863511 0.3035709 8168.125
65346 1.279745 1.006876 2.005761 1.685563 0.5587153 1.677617 -0.05231629 0.1900732 0.3249207 8168.25
65347 1.276629 1.001165 2.000216 1.709752 0.55136 1.663273 -0.05752237 0.1933066 0.34616 8168.375
65348 1.272272 0.9961772 1.992154 1.72934 0.5444171 1.648485 -0.06568984 0.1963938 0.3658045 8168.5
65349 1.267042 0.9919862 1.981818 1.744535 0.5378157 1.633806 -0.07672573 0.1992292 0.3829631 8168.625
65350 1.261263 0.9885846 1.96844 1.755281 0.5315263 1.619075 -0.09053558 0.2011755 0.3974914 8168.75
65351 1.255055 0.9860403 1.952804 1.761446 0.5256726 1.605478 -0.1066622 0.2021108 0.4090258 8168.875
65352 1.248647 0.9845585 1.935648 1.762967 0.520344 1.593955 -0.1242967 0.2020019 0.4167096 8169
65353 1.242409 0.9846057 1.917377 1.760101 0.5153365 1.584764 -0.1428466 0.2008157 0.4209716 8169.125
65354 1.235885 0.9862936 1.897723 1.752614 0.5106272 1.578548 -0.1619539 0.1987376 0.4223889 8169.25
65355 1.228691 0.9891277 1.87626 1.741106 0.5062679 1.575754 -0.1810373 0.1956208 0.4200719 8169.375
65356 1.221135 0.9930035 1.854131 1.726021 0.5023217 1.576553 -0.1995569 0.1916233 0.414038 8169.5
65357 1.213651 0.9979667 1.833403 1.707878 0.4988165 1.580542 -0.2169042 0.1869769 0.4044788 8169.625
65358 1.206528 1.004067 1.815092 1.687075 0.4957538 1.586066 -0.2324238 0.1818362 0.3898757 8169.75
65359 1.199727 1.011379 1.799319 1.663981 0.4930261 1.592831 -0.2460869 0.1762334 0.3709076 8169.875
65360 1.192895 1.019889 1.786788 1.639293 0.4904675 1.601627 -0.2578996 0.1702571 0.3483568 8170
65361 1.18619 1.029616 1.778346 1.614167 0.4883204 1.608266 -0.2666037 0.1639049 0.3233823 8170.125
65362 1.179863 1.040466 1.774947 1.589741 0.4867726 1.611406 -0.2722721 0.1572537 0.2967162 8170.25
65363 1.174001 1.052526 1.776532 1.566654 0.485462 1.611875 -0.2750275 0.1503237 0.2691283 8170.375
65364 1.168587 1.065755 1.784042 1.545322 0.4842221 1.61063 -0.274434 0.143209 0.2424634 8170.5
65365 1.163618 1.080071 1.799517 1.525799 0.4829891 1.608694 -0.2694143 0.1357682 0.2181707 8170.625
65366 1.158936 1.095512 1.822061 1.508689 0.4815975 1.60602 -0.2615191 0.1283217 0.1959782 8170.75
65367 1.154407 1.111973 1.850865 1.494143 0.480037 1.603013 -0.2523006 0.12111 0.1773247 8170.875
65368 1.150309 1.129318 1.88523 1.482355 0.4779232 1.599725 -0.2429434 0.1141986 0.1628632 8171
65369 1.14661 1.14742 1.924848 1.473059 0.4750134 1.595478 -0.2334257 0.1077721 0.1528747 8171.125
65370 1.143162 1.166305 1.967831 1.465494 0.4715294 1.589408 -0.2245094 0.101957 0.1470352 8171.25
65371 1.140126 1.185867 2.01325 1.459329 0.4674464 1.579805 -0.2150186 0.09695396 0.1453997 8171.375
65372 1.137452 1.206016 2.060423 1.454451 0.4627717 1.566832 -0.2060943 0.09267676 0.1467922 8171.5
65373 1.135101 1.226525 2.110141 1.450899 0.457127 1.5511 -0.1995682 0.08894559 0.1491426 8171.625
65374 1.132906 1.247184 2.160562 1.448475 0.4502558 1.532964 -0.1948052 0.08587075 0.1509406 8171.75
65375 1.130513 1.26793 2.207856 1.446984 0.4421595 1.512923 -0.1890085 0.08331151 0.1500917 8171.875
65376 1.127599 1.288573 2.251179 1.446405 0.4328425 1.491374 -0.1829667 0.081063 0.1463956 8172
65377 1.124583 1.309008 2.285062 1.446543 0.4225082 1.469368 -0.1776441 0.07899509 0.1396376 8172.125
65378 1.121945 1.329171 2.302727 1.44722 0.4111129 1.44784 -0.1740031 0.07703899 0.1301709 8172.25
65379 1.119874 1.348908 2.313403 1.448267 0.3987872 1.427283 -0.1728661 0.07513011 0.1186705 8172.375
65380 1.11813 1.367968 2.321724 1.449534 0.3856901 1.407617 -0.1735857 0.07325505 0.1039349 8172.5
65381 1.116431 1.386614 2.326111 1.450694 0.3719609 1.388009 -0.1753194 0.07138438 0.08636706 8172.625
65382 1.114635 1.404977 2.327106 1.451417 0.3578246 1.367329 -0.1776053 0.06942333 0.07030775 8172.75
65383 1.112666 1.421857 2.325675 1.451499 0.3436224 1.344956 -0.1802587 0.06707363 0.05682345 8172.875
65384 1.11053 1.436917 2.323069 1.450813 0.3292836 1.320066 -0.1831628 0.06408168 0.04496548 8173
65385 1.108166 1.44992 2.320673 1.449321 0.3149362 1.292399 -0.186402 0.06060531 0.03452148 8173.125
65386 1.105335 1.460991 2.319193 1.447179 0.3007208 1.262734 -0.1893317 0.05678415 0.02538398 8173.25
65387 1.102011 1.470159 2.31936 1.444257 0.2867314 1.231543 -0.1921582 0.05276629 0.0174869 8173.375
65388 1.098143 1.476165 2.321618 1.440387 0.2731697 1.199651 -0.1948898 0.04854353 0.01080127 8173.5
65389 1.093758 1.480304 2.326276 1.435451 0.2600476 1.16754 -0.1974142 0.04404965 0.00540921 8173.625
65390 1.088945 1.483293 2.333416 1.429652 0.2477466 1.135859 -0.199498 0.03931257 0.0006583625 8173.75
65391 1.083968 1.485353 2.342845 1.42327 0.2362844 1.105412 -0.2009651 0.03445033 -0.00376723 8173.875
65392 1.079082 1.48621 2.354034 1.416576 0.2256587 1.076757 -0.2018241 0.02949106 -0.00801064 8174
65393 1.074762 1.485772 2.366396 1.409768 0.2159605 1.050228 -0.2025878 0.02446586 -0.01239211 8174.125
65394 1.070939 1.484104 2.37962 1.402768 0.2071464 1.026467 -0.2030469 0.01959754 -0.0179287 8174.25
65395 1.067623 1.481249 2.39272 1.395521 0.1993842 1.006154 -0.2026618 0.01505769 -0.02349466 8174.375
65396 1.064686 1.477435 2.404788 1.388241 0.1926539 0.9898874 -0.2011931 0.01095306 -0.02874606 8174.5
65397 1.06195 1.472947 2.415169 1.381071 0.1868375 0.9780726 -0.1983416 0.007203035 -0.03399241 8174.625
65398 1.059368 1.468086 2.424004 1.374157 0.1819199 0.9707341 -0.1944845 0.003787277 -0.03921885 8174.75
65399 1.05722 1.463002 2.431151 1.367553 0.1778694 0.9696401 -0.1899677 0.0005136023 -0.04425391 8174.875
65400 1.055517 1.457699 2.436978 1.361367 0.1745882 0.9725756 -0.1849657 -0.001688084 -0.04906458 8175
65401 1.054333 1.452537 2.442008 1.355839 0.1720129 0.9774085 -0.1796348 -0.002647675 -0.05389977 8175.125
65402 1.053587 1.44763 2.444628 1.351023 0.169914 0.9827176 -0.1741909 -0.002588296 -0.05956546 8175.25
65403 1.053231 1.442129 2.443883 1.346943 0.1681863 0.9880444 -0.1688365 -0.001016971 -0.06619643 8175.375
65404 1.053248 1.437185 2.439981 1.343824 0.1668146 0.9935622 -0.1635225 0.001617699 -0.07391094 8175.5
65405 1.053703 1.433513 2.433179 1.341879 0.1659169 0.9991373 -0.1581153 0.005258889 -0.08247284 8175.625
65406 1.054673 1.431394 2.423984 1.341173 0.1654312 1.004867 -0.1525044 0.009717205 -0.09239452 8175.75
65407 1.055997 1.430826 2.411299 1.34167 0.1652162 1.010976 -0.1462661 0.01497635 -0.103579 8175.875
65408 1.057496 1.431595 2.39569 1.343368 0.1650406 1.017218 -0.1397787 0.02085234 -0.1140651 8176
65409 1.059049 1.433595 2.377831 1.346301 0.1650515 1.023262 -0.1331687 0.02677714 -0.1222998 8176.125
65410 1.060536 1.43794 2.358065 1.35036 0.1652958 1.029097 -0.126499 0.03222585 -0.1273075 8176.25
65411 1.061945 1.443739 2.335893 1.355443 0.165576 1.034541 -0.1197912 0.03714988 -0.1287525 8176.375
65412 1.063259 1.450369 2.311364 1.361344 0.1661052 1.039492 -0.1130945 0.04123653 -0.1251252 8176.5
65413 1.064517 1.457982 2.285103 1.367908 0.1667863 1.043753 -0.1065222 0.0439164 -0.1150831 8176.625
65414 1.06572 1.466451 2.257075 1.374915 0.1673432 1.047086 -0.1002086 0.04547854 -0.1002018 8176.75
65415 1.066692 1.475765 2.228082 1.382189 0.1674716 1.049906 -0.09391928 0.0459545 -0.08060778 8176.875
65416 1.067263 1.485868 2.199871 1.389614 0.1669059 1.052207 -0.08751176 0.0453613 -0.05572446 8177
65417 1.067475 1.496613 2.173672 1.397123 0.1653956 1.053572 -0.0811005 0.04354434 -0.02558462 8177.125
65418 1.067487 1.507954 2.149714 1.404532 0.1626284 1.054901 -0.07493611 0.04030221 0.009526171 8177.25
65419 1.067444 1.519844 2.129183 1.411897 0.1582242 1.057095 -0.06921641 0.03590517 0.04896143 8177.375
65420 1.06734 1.532171 2.112579 1.419246 0.1520823 1.060364 -0.06394073 0.03040287 0.0916899 8177.5
65421 1.06716 1.544836 2.09883 1.42654 0.1441019 1.065241 -0.05918817 0.02387385 0.1366368 8177.625
65422 1.067163 1.557873 2.087386 1.433758 0.1342711 1.072764 -0.05525292 0.01638089 0.1829527 8177.75
65423 1.06764 1.571246 2.078471 1.440834 0.1224982 1.083772 -0.05285276 0.008083863 0.2291294 8177.875
65424 1.068686 1.5848 2.072137 1.447693 0.1086845 1.098838 -0.05141697 -0.0008667883 0.2732089 8178
65425 1.070288 1.598177 2.068901 1.454195 0.09285896 1.118602 -0.05168694 -0.01185353 0.315338 8178.125
65426 1.072437 1.611186 2.067647 1.460182 0.07502875 1.142192 -0.05367437 -0.02303238 0.3536741 8178.25
65427 1.075065 1.623503 2.068228 1.465543 0.05528757 1.168844 -0.05748914 -0.0333839 0.3842685 8178.375
65428 1.078074 1.634681 2.070306 1.470115 0.03381573 1.197157 -0.06329672 -0.04254243 0.4070841 8178.5
65429 1.081329 1.643933 2.072889 1.473732 0.01080801 1.225622 -0.07128884 -0.05034 0.4236362 8178.625
65430 1.084649 1.651034 2.076264 1.47631 -0.01338304 1.25362 -0.08153242 -0.05520504 0.4352608 8178.75
65431 1.087742 1.655944 2.082468 1.477794 -0.03815594 1.280508 -0.09392138 -0.0570519 0.443215 8178.875
65432 1.090355 1.65892 2.090133 1.478094 -0.06327189 1.304984 -0.1083535 -0.05750477 0.4481542 8179
65433 1.092258 1.659904 2.096122 1.477121 -0.08984544 1.326019 -0.1246912 -0.05714358 0.450612 8179.125
65434 1.093345 1.659374 2.099447 1.474847 -0.1181191 1.343329 -0.1427832 -0.0561289 0.450985 8179.25
65435 1.09352 1.657524 2.099696 1.471242 -0.146512 1.356709 -0.1623674 -0.05452017 0.4502275 8179.375
65436 1.092709 1.654538 2.096833 1.466238 -0.1736537 1.366209 -0.1831069 -0.052121 0.4498801 8179.5
65437 1.090847 1.65047 2.091259 1.459794 -0.1986816 1.371755 -0.2046646 -0.0489031 0.4508819 8179.625
65438 1.087774 1.645583 2.083344 1.451934 -0.2209239 1.373542 -0.2265865 -0.04496744 0.4535512 8179.75
65439 1.083369 1.63961 2.073072 1.442807 -0.2402376 1.372062 -0.2492902 -0.0404794 0.4576074 8179.875
65440 1.077858 1.632454 2.060175 1.432567 -0.2563476 1.367678 -0.2727191 -0.03528161 0.4625321 8180
65441 1.071309 1.624254 2.042804 1.421291 -0.2690142 1.360746 -0.2942023 -0.02927258 0.4677809 8180.125
65442 1.063848 1.615347 2.020317 1.409076 -0.2774048 1.352135 -0.3116821 -0.02252961 0.4732712 8180.25
65443 1.055701 1.605928 1.995428 1.396161 -0.282506 1.342324 -0.3248299 -0.01510979 0.4779262 8180.375
65444 1.047075 1.596 1.96941 1.382725 -0.2855016 1.331869 -0.3290689 -0.007132226 0.4812818 8180.5
65445 1.038194 1.585466 1.943001 1.36888 -0.2870352 1.321462 -0.3281508 0.00125299 0.4833633 8180.625
65446 1.029244 1.574118 1.916471 1.354698 -0.2874517 1.312153 -0.3251205 0.009992925 0.4837121 8180.75
