Time (s)	9.600000e+03	dt_sampled - EXTRA_TIME	3.600000e+03
 i	 Vol	 Z	 Uavg	 Vavg	 Wavg	 Urms	 Vrms	 Wrms	 UVmean	 UWmean	 VWmean
189	1.440000e+05	2.362637e+02	1.386296e+01	3.081887e-03	-1.309772e-04	6.683445e-01	1.154646e-01	1.152722e-01	2.113001e-03	-8.945582e-03	-3.873882e-04
191	1.440000e+05	2.387309e+02	1.388260e+01	2.712144e-03	1.426582e-04	6.717073e-01	1.129959e-01	1.124654e-01	2.101939e-03	-8.473061e-03	-3.762516e-04
193	1.440000e+05	2.412678e+02	1.390298e+01	2.664333e-03	-1.508897e-04	6.763936e-01	1.105203e-01	1.095986e-01	2.097488e-03	-7.994422e-03	-3.728010e-04
195	1.440000e+05	2.437354e+02	1.392405e+01	2.161801e-03	1.542801e-04	6.817026e-01	1.080719e-01	1.064781e-01	2.129624e-03	-7.546651e-03	-3.567449e-04
197	1.440000e+05	2.462658e+02	1.394432e+01	1.012368e-03	-1.625363e-04	6.868108e-01	1.054529e-01	1.033622e-01	2.336381e-03	-7.082066e-03	-3.419691e-04
199	1.440000e+05	2.487365e+02	1.396397e+01	-9.043029e-04	1.777471e-04	6.911398e-01	1.023217e-01	1.002376e-01	1.995424e-03	-6.657416e-03	-3.289115e-04
201	1.440000e+05	2.512528e+02	1.398213e+01	-2.252077e-03	-1.848432e-04	6.956202e-01	9.870159e-02	9.725485e-02	1.114341e-03	-6.223124e-03	-3.114779e-04
203	1.440000e+05	2.537241e+02	1.399980e+01	-2.643472e-03	1.860080e-04	7.003103e-01	9.466361e-02	9.427782e-02	5.668808e-05	-5.836460e-03	-3.131586e-04
205	1.440000e+05	2.562555e+02	1.401728e+01	-1.792374e-03	-1.999218e-04	7.054715e-01	9.060799e-02	9.139910e-02	-9.087824e-04	-5.440955e-03	-3.067738e-04
207	1.440000e+05	2.587296e+02	1.403442e+01	-4.717833e-04	2.121716e-04	7.108447e-01	8.688780e-02	8.821129e-02	-1.684223e-03	-5.114554e-03	-3.011853e-04
209	1.440000e+05	2.612619e+02	1.404977e+01	8.418571e-04	-2.199613e-04	7.161083e-01	8.328696e-02	8.494251e-02	-2.289068e-03	-4.779143e-03	-2.833579e-04
211	1.440000e+05	2.637651e+02	1.406411e+01	2.222273e-03	2.345669e-04	7.210935e-01	7.936005e-02	8.154940e-02	-2.331558e-03	-4.487196e-03	-2.740863e-04
213	1.440000e+05	2.662414e+02	1.407782e+01	3.741286e-03	-2.489812e-04	7.265031e-01	7.533514e-02	7.843184e-02	-2.528561e-03	-4.156496e-03	-2.664700e-04
215	1.440000e+05	2.687739e+02	1.409185e+01	5.502609e-03	2.595337e-04	7.322564e-01	7.173043e-02	7.542427e-02	-2.986737e-03	-3.851237e-03	-2.579768e-04
217	1.440000e+05	2.712552e+02	1.410606e+01	7.160350e-03	-2.665067e-04	7.382503e-01	6.878658e-02	7.288703e-02	-3.645153e-03	-3.524784e-03	-2.575361e-04
219	1.440000e+05	2.737511e+02	1.412012e+01	9.055113e-03	2.821679e-04	7.449551e-01	6.602061e-02	7.062621e-02	-3.894049e-03	-3.246521e-03	-2.386989e-04
